family	A10_count	A11_count	A16_count	A17_count	A18_count	A19_count	A22_count	A23_count	A2_count	A5_count	A7_count	A9_count	B12_count	B28_count	B29_count	B30_count	B32_count	B34_count	B35a_count	B35b_count	B37_count	B39_count	B42_count	B44_count	B47_count	B49_count	B51_count	B6_count	B8_count	C53_count	C54_count	C57_count	C60_count	C62_count	SRR059875_count	SRR059905_count	SRR060041_count	SRR060389_count	SRR061249_count	SRR061251_count	SRR061257_count	SRR062389_count	SRR1031063_count	SRR1031677_count	SRR1564324_count	SRR1565744_count	SRR1803853_count	SRR1803859_count	SRR1804260_count	SRR1804274_count	SRR1804292_count	SRR1804378_count	SRR1804718_count	SRR1804818_count	SRR1952524_count	SRR1952532_count	SRR1952557_count	SRR1952578_count	SRR2175813_count	SRR346700_count	SRR513376_count	SRR513802_count	SRR513813_count	SRR514204_count	SRR514244_count	SRR514849_count	SRR533811_count	SRR628262_count	marker_length	tb_avg	hmp_avg
gb|AAB19430_2|ARO_3002242|CARB-3__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0
gb|AAB21326_1|ARO_3002651|APH(3_)-Vc__Micromonospora_chalcea_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0
gb|AAB23649_1|ARO_3004460|Vibrio_anguillarum_chloramphenicol_acetyltransferase__Vibrio_anguillarum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0
gb|AAB36568_1|ARO_3002700|cmlv__Streptomyces_venezuelae_ATCC_10712_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
gb|AAB39605_1|ARO_3003361|Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A__Planobispora_rosea_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.15476184	5.528329638	0	1.754266675	25.31774722	10.91650047	0	9.325476358	0	0	0	0	0	0	0	0	0	0	0	0	4.81426248	12.59257177	1.80650238	0	0	30.98122912	12.85867737	0	6.05780317	0	11.43212433	0	2.20061314	0	14.18771045	12.90092728	7.060187135	0	0	9.536216414	2.415775299	5.284531488	2.431777645	1.426917745	6.916489148	0	0	34.75051783	7.072448693	4.720220094	46	2.029325947	5.630808911
gb|AAB41059_1|ARO_3002884|iri__Rhodococcus_equi_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0
gb|AAB41701_1|ARO_3002526|AAC(2_)-Id__Mycobacterium_smegmatis_str__MC2_155_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
gb|AAB41956_1|ARO_3000800|MexC__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	2.543770092	0	0	0	24.01604176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.1700683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	4.903820006	0
gb|AAB41957_1|ARO_3000801|MexD__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.85586869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.2604218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	5.679890898	0
gb|AAB41958_1|ARO_3000802|OprJ__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.21149659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.0789603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2.420307556	0
gb|AAB49832_1|ARO_3002636|APH(2__)-IIIa__Enterococcus_gallinarum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0
gb|AAB51421_1|ARO_3002686|catP__Clostridium_perfringens_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.856150647	0	0	0	0	0	0	34	0	0.025180901
gb|AAB51440_1|ARO_3002824|ErmV__Streptomyces_viridochromogenes_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
gb|AAB53259_1|ARO_3002671|Lactobacillus_reuteri_cat-TC__Lactobacillus_reuteri_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.582359201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0.046539977	0
gb|AAB53445_1|ARO_3002897|SAT-4__Campylobacter_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.61730287	0	0	0	0	0	0	166	0	0.518155967
gb|AAB57788_1|ARO_3000464|Neisseria_gonorrhoeae_mutant_porin_PIB_(por)_with_reduced_permeability_to_antibiotic__Neisseria_gonorrhoeae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|AAB58160_1|ARO_3003009|ceoA__Burkholderia_cepacia_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0
gb|AAB58161_1|ARO_3003010|ceoB__Burkholderia_cepacia_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|AAB58447_1|ARO_3002662|APH(9)-Ia__Legionella_pneumophila_130b_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0
gb|AAB58555_1|ARO_3001413|OXA-18__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0
gb|AAB63533_1|ARO_3002556|AAC(6_)-Ii__Enterococcus_faecium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0
gb|AAB66655_1|ARO_3002663|APH(9)-Ib__Streptomyces_netropsis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0
gb|AAB84282_1|ARO_3000181|tet(V)__Mycobacterium_smegmatis_str__MC2_155_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0
gb|AAB95639_1|ARO_3000118|vgaB__Staphylococcus_aureus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0
gb|AAC05822_1|ARO_3002846|arr-1__Mycobacterium_smegmatis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
gb|AAC09015_1|ARO_3002481|AER-1__Aeromonas_hydrophila_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0
gb|AAC23556_1|ARO_3002660|APH(6)-Id__Pseudomonas_aeruginosa_	0	0	0	0	0.887048453	0	53.58417763	0	2.43518522	0	0	0	0	0	0	0	0	0	0	0	18.10534237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.546287804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595741482	0	0	0	0	0	0	0	0	0	66	2.206228049	0.327706744
gb|AAC28105|ARO_3004118|Vibrio_cholerae_OmpT__Vibrio_cholerae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0
gb|AAC32025_1|ARO_3002650|APH(3_)-Vb__Streptomyces_ribosidificus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0
gb|AAC32026_1|ARO_3002823|ErmH__Streptomyces_thermotolerans_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0
gb|AAC32027_1|ARO_3002817|carA__Streptomyces_thermotolerans_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0
gb|AAC36915_1|ARO_3000593|ErmQ__Clostridium_perfringens_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0
gb|AAC36944_1|ARO_3003006|blt__Bacillus_subtilis_subsp__subtilis_str__168_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
gb|AAC37034_1|ARO_3000522|ErmG__Bacteroides_thetaiotaomicron_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
gb|AAC41392_1|ARO_3002557|AAC(6_)-Ij__Acinetobacter_genomosp__13_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0
gb|AAC43550_1|ARO_3003967|lrfA__Mycobacterium_smegmatis_str__MC2_155_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0
gb|AAC43969_1|ARO_3003037|opcM__Burkholderia_cepacia_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
gb|AAC44793_1|ARO_3002524|AAC(2_)-Ib__Mycobacterium_fortuitum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
gb|AAC60780_1|ARO_3003049|rosB__Yersinia_enterocolitica_(type_O_8)_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0
gb|AAC60781_1|ARO_3003048|rosA__Yersinia_enterocolitica_(type_O_8)_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0
gb|AAC61670_1|ARO_3001308|VgbB__Staphylococcus_cohnii_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
gb|AAC61671_1|ARO_3002842|vatC__Staphylococcus_cohnii_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0
gb|AAC64365_1|ARO_3000230|ANT(2__)-Ia__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0
gb|AAC69327_1|ARO_3000598|Erm(31)__Streptomyces_venezuelae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0
gb|AAC69328_1|ARO_3001265|Erm(30)__Streptomyces_venezuelae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0
gb|AAC72341_1|ARO_3000182|tet(Y)__IncQ_plasmid_pIE1120_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0
gb|AAC74149_2|ARO_3001216|mdtH__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
gb|AAC74603_2|ARO_3003378|Escherichia_coli_marR_mutant_conferring_antibiotic_resistance__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	2.644332633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0.077774489	0
gb|AAC75089_1|ARO_3003577|ugd__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|AAC75135_2|ARO_3000792|mdtA__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|AAC75136_1|ARO_3000793|mdtB__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
gb|AAC75137_1|ARO_3000794|mdtC__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
gb|AAC75314_1|ARO_3003578|pmrF__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.493566101	0.10870605	0.111201657	0	0.251745072	17	0	0.08721232
gb|AAC75429_1|ARO_3000833|evgS__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
gb|AAC75733_1|ARO_3000074|emrB__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
gb|AAC76055_1|ARO_3003308|Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone__Escherichia_coli_str__K-12_substr__MG1655_	0	0	829.4933375	13.09468703	0	0	0	0	0	0	19.83249475	0	17.72098556	0	0	17.21149659	176.9804376	0	0	490.9156718	0	315.7680015	341.7895875	0	0	0	0	0	0	0	0	0	699.5132516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	85.95058681	0
gb|AAC76093_1|ARO_3002986|bacA__Escherichia_coli_str__K-12_substr__MG1655_	0	0	466.2832371	10.07283617	0	226.9967076	472.3228596	0	0	151.2010725	0	162.0185874	627.0502584	0	0	0	27.22775964	0	11.18406589	408.2458809	0	126.3072006	192.8043827	0	0	0	0	0	390.92449	0	0	23.10495632	503.3718188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	111.7387092	0
gb|AAC76296_1|ARO_3000656|acrS__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.431777645	0	0	0	0.313575143	0	0	0.524468899	117	0	0.096171226
gb|AAC76297_1|ARO_3000499|acrE__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|AAC76298_1|ARO_3000502|acrF__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.283096043	0	0	102	0	0.037738119
gb|AAC76539_1|ARO_3000796|mdtF__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|AAC77033_1|ARO_3003381|Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
gb|AAC77293_1|ARO_3001214|mdtM__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170206618	0	0	71	0	0.005006077
gb|AAC78336_1|ARO_3002826|EreA2__Providencia_stuartii_	0	0	0	0	0	0	0	0	0	0	0	0	3.586389935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0.105482057	0
gb|AAD01868_1|ARO_3002867|dfrF__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0
gb|AAD03490_1|ARO_3002561|AAC(6_)-Ir__Acinetobacter_genomosp__14_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
gb|AAD03493_1|ARO_3002565|AAC(6_)-Iu__Acinetobacter_genomosp__17BJ_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
gb|AAD03494_1|ARO_3002566|AAC(6_)-Iv__Acinetobacter_sp__631_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0
gb|AAD04032_1|ARO_3002892|otr(B)__Streptomyces_rimosus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0
